"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1981","totalpop1982","totalpop1983","totalpop1984","totalpop1985","totalpop1986","totalpop1987","totalpop1988","totalpop1989","totalpop1990","totalpop1991","totalpop1992","totalpop1993","totalpop1994","totalpop1995","totalpop1996","totalpop1997","totalpop1998","totalpop1999","totalpop2000","totalpop2001","totalpop2002","totalpop2003","totalpop2004","totalpop2005","totalpop2006","totalpop2007","totalpop2008","totalpop2009","totalpop2010","totalpop2011","totalpop2012","totalpop2013","totalpop2014","totalpop2015","totalpop2016","totalpop2017","totalpop2018","totalpop2019","totalpop2020","totalpop2021","totalpop2022","totalpop2023","totalpop2024","totalpop2025","totalpop2026","totalpop2027","totalpop2028","totalpop2029","totalpop2030","totalpop2031","totalpop2032","totalpop2033","totalpop2034","totalpop2035","totalpop2036","totalpop2037","totalpop2038","totalpop2039","totalpop2040","totalpop2041","totalpop2042","totalpop2043","totalpop2044","totalpop2045","totalpop2046","totalpop2047","totalpop2048","totalpop2049","totalpop2050"
4581,"Oshika-gun, Onagawa-cho, Miyagi","宮城県 牡鹿郡 女川町",16105,15933,15761,15590,15418,15246,15000,14755,14509,14264,14018,13823,13628,13434,13239,13044,12798,12552,12306,12060,11814,11596,11378,11159,10941,10723,10589,10454,10320,10185,10051,9308,8564,7821,7077,6334,6353,6372,6392,6411,6430,6293,6155,6018,5880,5743,5615,5487,5358,5230,5102,4984,4865,4747,4628,4510,4402,4295,4187,4080,3972,3877,3781,3686,3590,3495,3408,3322,3235,3149,3062
4606,"Motoyoshi-gun, Minamisanriku-cho, Miyagi","宮城県 本吉郡 南三陸町",22243,22188,22134,22079,22025,21970,21856,21742,21629,21515,21401,21206,21012,20817,20623,20428,20314,20201,20087,19974,19860,19617,19374,19131,18888,18645,18402,18159,17915,17672,17429,16417,15405,14394,13382,12370,12341,12312,12283,12254,12225,11938,11652,11365,11079,10792,10521,10250,9980,9709,9438,9195,8952,8708,8465,8222,8000,7779,7557,7336,7114,6905,6696,6488,6279,6070,5875,5680,5485,5290,5095
5201,"Akita-shi, Akita","秋田県 秋田市",304823,307168,309514,311859,314205,316550,317780,319009,320239,321468,322698,324478,326258,328037,329817,331597,332607,333617,334626,335636,336646,335939,335231,334524,333816,333109,331207,329305,327404,325502,323600,322043,320486,318928,317371,315814,314186,312557,310929,309300,307672,305238,302804,300369,297935,295501,292771,290041,287312,284582,281852,278979,276106,273232,270359,267486,264456,261426,258396,255366,252336,249177,246019,242860,239702,236543,233388,230233,227077,223922,220767
5202,"Noshiro-shi, Akita","秋田県 能代市",76028,75552,75076,74601,74125,73649,72822,71996,71169,70343,69516,69176,68836,68496,68156,67816,67300,66784,66269,65753,65237,64761,64285,63810,63334,62858,62103,61348,60594,59839,59084,58213,57342,56472,55601,54730,53778,52825,51873,50920,49968,48924,47880,46836,45792,44748,43849,42950,42051,41152,40253,39427,38600,37774,36947,36121,35337,34553,33768,32984,32200,31456,30712,29969,29225,28481,27779,27078,26376,25675,24973
5203,"Yokote-shi, Akita","秋田県 横手市",120479,120201,119923,119644,119366,119088,118423,117757,117092,116426,115761,115129,114497,113864,113232,112600,111881,111162,110442,109723,109004,107934,106863,105793,104722,103652,102595,101538,100481,99424,98367,97133,95899,94665,93431,92197,90869,89540,88212,86883,85555,84220,82884,81549,80213,78878,77528,76178,74829,73479,72129,70857,69585,68313,67041,65769,64557,63345,62132,60920,59708,58508,57307,56107,54906,53706,52540,51375,50209,49044,47878
5204,"Odate-shi, Akita","秋田県 大館市",95529,95328,95128,94927,94727,94526,93640,92755,91869,90984,90098,89725,89351,88978,88604,88231,87842,87454,87065,86677,86288,85531,84774,84018,83261,82504,81792,81081,80369,79658,78946,77992,77038,76083,75129,74175,73187,72200,71212,70225,69237,68171,67105,66040,64974,63908,62861,61815,60768,59722,58675,57672,56669,55667,54664,53661,52699,51737,50775,49813,48851,47917,46983,46050,45116,44182,43285,42388,41490,40593,39696
5206,"Oga-shi, Akita","秋田県 男鹿市",47829,47441,47054,46666,46279,45891,45257,44624,43990,43357,42723,42282,41841,41399,40958,40517,40040,39562,39085,38607,38130,37631,37133,36634,36136,35637,34968,34300,33631,32963,32294,31510,30726,29943,29159,28375,27731,27087,26442,25798,25154,24497,23839,23182,22524,21867,21289,20711,20132,19554,18976,18437,17898,17359,16820,16281,15780,15279,14778,14277,13776,13316,12857,12397,11938,11478,11074,10669,10265,9860,9456
5207,"Yuzawa-shi, Akita","秋田県 湯沢市",65532,65215,64899,64582,64266,63949,63667,63384,63102,62819,62537,62263,61990,61716,61443,61169,60636,60103,59570,59037,58504,57861,57218,56576,55933,55290,54402,53514,52625,51737,50849,50002,49155,48307,47460,46613,45709,44804,43900,42995,42091,41183,40275,39368,38460,37552,36743,35933,35124,34314,33505,32749,31993,31237,30481,29725,29013,28301,27588,26876,26164,25485,24807,24128,23450,22771,22127,21483,20840,20196,19552
5209,"Kazuno-shi, Akita","秋田県 鹿角市",45615,45392,45169,44945,44722,44499,44081,43662,43244,42825,42407,42162,41918,41673,41429,41184,40776,40368,39960,39552,39144,38666,38188,37709,37231,36753,36297,35841,35385,34929,34473,33986,33499,33012,32525,32038,31448,30858,30268,29678,29088,28432,27776,27120,26464,25808,25267,24725,24184,23642,23101,22601,22102,21602,21103,20603,20143,19684,19224,18765,18305,17883,17460,17038,16615,16193,15800,15408,15015,14623,14230
5210,"Yurihonjo-shi, Akita","秋田県 由利本荘市",95748,95916,96084,96253,96421,96589,96369,96149,95929,95709,95489,95273,95057,94842,94626,94410,94097,93783,93470,93156,92843,92185,91528,90870,90213,89555,88690,87825,86959,86094,85229,84169,83108,82048,80987,79927,78883,77839,76795,75751,74707,73580,72452,71325,70197,69070,67934,66798,65663,64527,63391,62293,61195,60098,59000,57902,56844,55787,54729,53672,52614,51572,50530,49489,48447,47405,46401,45398,44394,43391,42387
5211,"Katagami-shi, Akita","秋田県 潟上市",32895,33012,33130,33247,33365,33482,33480,33477,33475,33472,33470,33708,33946,34184,34422,34660,34870,35080,35291,35501,35711,35732,35752,35773,35793,35814,35540,35265,34991,34716,34442,34170,33898,33627,33355,33083,32810,32538,32265,31993,31720,31387,31054,30720,30387,30054,29662,29271,28879,28488,28096,27677,27258,26839,26420,26001,25558,25115,24672,24229,23786,23336,22886,22436,21986,21536,21101,20667,20232,19798,19363
5212,"Daisen-shi, Akita","秋田県 大仙市",106428,106328,106227,106127,106026,105926,105454,104981,104509,104036,103564,103027,102490,101953,101416,100879,100368,99858,99347,98837,98326,97331,96336,95342,94347,93352,92342,91332,90321,89311,88301,87197,86094,84990,83887,82783,81758,80733,79707,78682,77657,76477,75297,74118,72938,71758,70579,69400,68221,67042,65863,64741,63619,62498,61376,60254,59165,58076,56988,55899,54810,53736,52663,51589,50516,49442,48402,47362,46323,45283,44243
5213,"Kitaakita-shi, Akita","秋田県 北秋田市",51210,50839,50468,50098,49727,49356,48817,48278,47738,47199,46660,46287,45914,45540,45167,44794,44245,43696,43148,42599,42050,41650,41250,40849,40449,40049,39317,38584,37852,37119,36387,35754,35122,34489,33857,33224,32619,32014,31408,30803,30198,29572,28946,28320,27694,27068,26459,25850,25242,24633,24024,23459,22895,22330,21766,21201,20679,20157,19636,19114,18592,18108,17624,17139,16655,16171,15724,15276,14829,14381,13934
5214,"Nikaho-shi, Akita","秋田県 にかほ市",31428,31549,31670,31791,31912,32033,31994,31955,31916,31877,31838,31738,31637,31537,31436,31336,31138,30940,30743,30545,30347,30072,29797,29522,29247,28972,28686,28401,28115,27830,27544,27100,26656,26212,25768,25324,24946,24568,24191,23813,23435,23037,22639,22240,21842,21444,21046,20648,20249,19851,19453,19064,18675,18287,17898,17509,17145,16781,16417,16053,15689,15337,14984,14632,14279,13927,13595,13262,12930,12597,12265
5215,"Semboku-shi, Akita","秋田県 仙北市",39098,38948,38798,38648,38498,38348,37938,37528,37117,36707,36297,36027,35756,35486,35215,34945,34669,34393,34117,33841,33565,33226,32886,32547,32207,31868,31408,30948,30488,30028,29568,29159,28750,28341,27932,27523,26940,26358,25775,25193,24610,24012,23414,22817,22219,21621,21144,20667,20190,19713,19236,18794,18352,17910,17468,17026,16615,16204,15792,15381,14970,14579,14187,13796,13404,13013,12651,12288,11926,11563,11201
5303,"Kazuno-gun, Kosaka-machi, Akita","秋田県 鹿角郡 小坂町",10526,10366,10207,10047,9888,9728,9389,9051,8712,8374,8035,7969,7902,7836,7769,7703,7597,7490,7384,7277,7171,7102,7032,6963,6893,6824,6670,6516,6362,6208,6054,5911,5768,5625,5482,5339,5227,5115,5004,4892,4780,4666,4553,4439,4326,4212,4108,4005,3901,3798,3694,3599,3505,3410,3316,3221,3135,3049,2962,2876,2790,2714,2638,2563,2487,2411,2341,2270,2200,2129,2059
5327,"Kitaakita-gun, Kamikoani-mura, Akita","秋田県 北秋田郡 上小阿仁村",4352,4305,4258,4210,4163,4116,4042,3968,3894,3820,3746,3707,3669,3630,3592,3553,3516,3479,3443,3406,3369,3317,3264,3212,3159,3107,3031,2955,2879,2803,2727,2658,2589,2519,2450,2381,2317,2254,2190,2127,2063,2003,1943,1882,1822,1762,1713,1663,1614,1564,1515,1472,1429,1385,1342,1299,1259,1220,1180,1141,1101,1065,1029,994,958,922,890,857,825,792,760
5346,"Yamamoto-gun, Fujisato-machi, Akita","秋田県 山本郡 藤里町",5837,5793,5749,5704,5660,5616,5551,5486,5421,5356,5291,5238,5184,5131,5077,5024,4961,4898,4834,4771,4708,4636,4564,4492,4420,4348,4248,4148,4048,3948,3848,3750,3652,3555,3457,3359,3266,3174,3081,2989,2896,2815,2733,2652,2570,2489,2419,2350,2280,2211,2141,2078,2015,1952,1889,1826,1769,1712,1655,1598,1541,1490,1439,1388,1337,1286,1242,1197,1153,1108,1064
5348,"Yamamoto-gun, Mitane-cho, Akita","秋田県 山本郡 三種町",26089,25922,25755,25588,25421,25254,25033,24813,24592,24372,24151,23990,23829,23668,23507,23346,23099,22852,22606,22359,22112,21777,21442,21108,20773,20438,20126,19813,19501,19188,18876,18516,18157,17797,17438,17078,16713,16348,15984,15619,15254,14880,14507,14133,13760,13386,13062,12739,12415,12092,11768,11463,11158,10854,10549,10244,9960,9676,9392,9108,8824,8559,8294,8029,7764,7499,7256,7013,6770,6527,6284
5349,"Yamamoto-gun, Happo-cho, Akita","秋田県 山本郡 八峰町",11638,11541,11444,11346,11249,11152,11057,10962,10867,10772,10677,10569,10461,10354,10246,10138,10050,9962,9874,9786,9698,9561,9424,9286,9149,9012,8854,8695,8537,8378,8220,8038,7856,7673,7491,7309,7163,7016,6870,6723,6577,6426,6276,6125,5975,5824,5690,5555,5421,5286,5152,5026,4900,4775,4649,4523,4402,4281,4159,4038,3917,3804,3691,3578,3465,3352,3248,3144,3039,2935,2831
5361,"Minamiakita-gun, Gojome-machi, Akita","秋田県 南秋田郡 五城目町",15953,15772,15591,15409,15228,15047,14870,14693,14515,14338,14161,14003,13845,13687,13529,13371,13171,12971,12772,12572,12372,12233,12094,11956,11817,11678,11446,11213,10981,10748,10516,10305,10095,9884,9674,9463,9278,9093,8908,8723,8538,8346,8155,7963,7772,7580,7396,7212,7028,6844,6660,6482,6304,6125,5947,5769,5607,5445,5282,5120,4958,4812,4667,4521,4376,4230,4098,3966,3835,3703,3571
5363,"Minamiakita-gun, Hachirogata-machi, Akita","秋田県 南秋田郡 八郎潟町",8228,8230,8232,8235,8237,8239,8222,8204,8187,8169,8152,8075,7998,7922,7845,7768,7721,7674,7627,7580,7533,7445,7357,7269,7181,7093,6999,6905,6811,6717,6623,6514,6406,6297,6189,6080,5981,5881,5782,5682,5583,5471,5360,5248,5137,5025,4915,4805,4694,4584,4474,4370,4267,4163,4060,3956,3857,3759,3660,3562,3463,3369,3275,3180,3086,2992,2903,2814,2726,2637,2548
5366,"Minamiakita-gun, Ikawa-machi, Akita","秋田県 南秋田郡 井川町",6380,6367,6354,6342,6329,6316,6312,6307,6303,6298,6294,6277,6260,6242,6225,6208,6190,6171,6153,6134,6116,6062,6008,5955,5901,5847,5776,5705,5635,5564,5493,5392,5290,5189,5087,4986,4902,4818,4734,4650,4566,4474,4383,4291,4200,4108,4021,3934,3848,3761,3674,3593,3512,3432,3351,3270,3193,3116,3038,2961,2884,2807,2731,2654,2578,2501,2431,2361,2291,2221,2151
5368,"Minamiakita-gun, Ogata-mura, Akita","秋田県 南秋田郡 大潟村",3334,3318,3302,3286,3270,3254,3260,3267,3273,3280,3286,3291,3296,3301,3306,3311,3313,3316,3318,3321,3323,3310,3296,3283,3269,3256,3248,3241,3233,3226,3218,3196,3175,3153,3132,3110,3090,3070,3051,3031,3011,2968,2924,2881,2837,2794,2746,2698,2651,2603,2555,2509,2464,2418,2373,2327,2287,2247,2208,2168,2128,2091,2054,2018,1981,1944,1910,1875,1841,1806,1772
5434,"Semboku-gun, Misato-cho, Akita","秋田県 仙北郡 美郷町",26356,26356,26357,26357,26358,26358,26284,26210,26135,26061,25987,25836,25685,25534,25383,25232,25027,24822,24617,24412,24207,23973,23739,23506,23272,23038,22765,22492,22220,21947,21674,21395,21116,20837,20558,20279,19946,19613,19279,18946,18613,18210,17807,17404,17001,16598,16284,15970,15655,15341,15027,14726,14425,14123,13822,13521,13232,12943,12655,12366,12077,11797,11518,11238,10959,10679,10410,10142,9873,9605,9336
5463,"Ogachi-gun, Ugo-machi, Akita","秋田県 雄勝郡 羽後町",21399,21369,21339,21308,21278,21248,21180,21111,21043,20974,20906,20786,20666,20547,20427,20307,20143,19978,19814,19649,19485,19241,18998,18754,18511,18267,17972,17677,17382,17087,16792,16497,16203,15908,15614,15319,15020,14721,14423,14124,13825,13557,13289,13020,12752,12484,12232,11981,11729,11478,11226,10986,10746,10507,10267,10027,9798,9570,9341,9113,8884,8661,8437,8214,7990,7767,7554,7342,7129,6917,6704
5464,"Ogachi-gun, Higashinaruse-mura, Akita","秋田県 雄勝郡 東成瀬村",4011,3972,3934,3895,3857,3818,3801,3784,3768,3751,3734,3701,3668,3634,3601,3568,3532,3497,3461,3426,3390,3348,3306,3264,3222,3180,3118,3057,2995,2934,2872,2820,2767,2715,2662,2610,2629,2648,2666,2685,2704,2668,2632,2596,2560,2524,2473,2423,2372,2322,2271,2227,2182,2138,2093,2049,2006,1962,1919,1875,1832,1789,1746,1704,1661,1618,1575,1532,1490,1447,1404
6201,"Yamagata-shi, Yamagata","山形県 山形市",237041,238664,240288,241911,243535,245158,246024,246890,247755,248621,249487,250487,251487,252488,253488,254488,254664,254840,255017,255193,255369,255498,255626,255755,255883,256012,255658,255305,254951,254598,254244,254162,254079,253997,253914,253832,252584,251335,250087,248838,247590,246319,245048,243778,242507,241236,239746,238257,236767,235278,233788,232218,230648,229077,227507,225937,224241,222545,220849,219153,217457,215656,213855,212055,210254,208453,206560,204666,202773,200879,198986
6202,"Yonezawa-shi, Yamagata","山形県 米沢市",92823,93003,93182,93362,93541,93721,93929,94137,94344,94552,94760,94926,95093,95259,95426,95592,95553,95514,95474,95435,95396,94952,94509,94065,93622,93178,92423,91667,90912,90156,89401,88711,88022,87332,86643,85953,85013,84073,83132,82192,81252,80340,79428,78515,77603,76691,75734,74777,73821,72864,71907,70958,70009,69061,68112,67163,66232,65300,64369,63437,62506,61562,60617,59673,58728,57784,56850,55915,54981,54046,53112
6203,"Tsuruoka-shi, Yamagata","山形県 鶴岡市",153330,153191,153052,152914,152775,152636,152277,151918,151558,151199,150840,150574,150308,150041,149775,149509,149116,148724,148331,147939,147546,146514,145481,144449,143416,142384,141232,140080,138927,137775,136623,135229,133835,132440,131046,129652,128191,126730,125269,123808,122347,120791,119235,117678,116122,114566,112993,111421,109848,108276,106703,105180,103658,102135,100613,99090,97601,96112,94622,93133,91644,90165,88686,87208,85729,84250,82794,81337,79881,78424,76968
6204,"Sakata-shi, Yamagata","山形県 酒田市",125622,125262,124902,124543,124183,123823,123628,123434,123239,123045,122850,122787,122724,122662,122599,122536,122352,122167,121983,121798,121614,120807,119999,119192,118384,117577,116292,115007,113721,112436,111151,110170,109188,108207,107225,106244,105050,103856,102661,101467,100273,98953,97634,96314,94995,93675,92334,90993,89651,88310,86969,85647,84324,83002,81679,80357,79039,77721,76402,75084,73766,72453,71140,69826,68513,67200,65914,64627,63341,62054,60768
6205,"Shinjo-shi, Yamagata","山形県 新庄市",42911,42935,42960,42984,43009,43033,43051,43070,43088,43107,43125,43079,43033,42988,42942,42896,42747,42598,42449,42300,42151,41864,41577,41291,41004,40717,40344,39970,39597,39223,38850,38459,38068,37676,37285,36894,36402,35909,35417,34924,34432,33759,33085,32412,31738,31065,30586,30107,29627,29148,28669,28199,27729,27260,26790,26320,25870,25420,24971,24521,24071,23631,23191,22750,22310,21870,21428,20987,20545,20104,19662
6206,"Sagae-shi, Yamagata","山形県 寒河江市",41048,41204,41360,41516,41672,41828,41878,41927,41977,42026,42076,42222,42368,42513,42659,42805,42920,43035,43149,43264,43379,43428,43477,43527,43576,43625,43375,43124,42874,42623,42373,42150,41926,41703,41479,41256,41043,40829,40616,40402,40189,39836,39482,39129,38775,38422,38052,37682,37312,36942,36572,36203,35835,35466,35098,34729,34361,33993,33624,33256,32888,32506,32124,31743,31361,30979,30586,30193,29800,29407,29014
6207,"Kaminoyama-shi, Yamagata","山形県 上山市",38533,38591,38649,38706,38764,38822,38705,38588,38471,38354,38237,38199,38161,38123,38085,38047,37815,37583,37350,37118,36886,36711,36537,36362,36188,36013,35578,35142,34707,34271,33836,33383,32929,32476,32022,31569,31077,30585,30094,29602,29110,28630,28149,27669,27188,26708,26229,25749,25270,24790,24311,23848,23385,22922,22459,21996,21549,21102,20655,20208,19761,19326,18892,18457,18023,17588,17180,16773,16365,15958,15550
6208,"Murayama-shi, Yamagata","山形県 村山市",32324,32300,32276,32252,32228,32204,32081,31958,31835,31712,31589,31372,31156,30939,30723,30506,30322,30138,29954,29770,29586,29307,29028,28750,28471,28192,27916,27640,27363,27087,26811,26386,25960,25535,25109,24684,24250,23817,23383,22950,22516,22032,21547,21063,20578,20094,19714,19334,18953,18573,18193,17839,17486,17132,16779,16425,16087,15748,15410,15071,14733,14406,14079,13751,13424,13097,12789,12481,12172,11864,11556
6209,"Nagai-shi, Yamagata","山形県 長井市",33286,33327,33368,33408,33449,33490,33444,33398,33352,33306,33260,33153,33047,32940,32834,32727,32579,32431,32283,32135,31987,31775,31564,31352,31141,30929,30638,30347,30055,29764,29473,29130,28787,28443,28100,27757,27514,27271,27029,26786,26543,26187,25832,25476,25121,24765,24440,24115,23790,23465,23140,22825,22510,22194,21879,21564,21252,20940,20629,20317,20005,19692,19379,19067,18754,18441,18129,17817,17505,17193,16881
6210,"Tendo-shi, Yamagata","山形県 天童市",52597,53102,53607,54113,54618,55123,55566,56009,56453,56896,57339,57996,58654,59311,59969,60626,61147,61668,62189,62710,63231,63358,63484,63611,63737,63864,63534,63204,62874,62544,62214,62210,62206,62202,62198,62194,62183,62172,62162,62151,62140,61798,61456,61114,60772,60430,60037,59644,59252,58859,58466,58042,57618,57194,56770,56346,55886,55427,54967,54508,54048,53559,53070,52580,52091,51602,51089,50576,50063,49550,49037
6211,"Higashine-shi, Yamagata","山形県 東根市",40559,40822,41085,41348,41611,41874,42049,42225,42400,42576,42751,42842,42934,43025,43117,43208,43526,43845,44163,44482,44800,45007,45214,45420,45627,45834,45950,46066,46182,46298,46414,46685,46956,47226,47497,47768,47751,47734,47716,47699,47682,47565,47448,47332,47215,47098,46928,46759,46589,46420,46250,46070,45891,45711,45532,45352,45158,44964,44770,44576,44382,44143,43904,43666,43427,43188,42904,42620,42337,42053,41769
6212,"Obanazawa-shi, Yamagata","山形県 尾花沢市",25231,25145,25059,24973,24887,24801,24623,24444,24266,24087,23909,23753,23596,23440,23283,23127,22904,22680,22457,22233,22010,21747,21484,21221,20958,20695,20347,19999,19651,19303,18955,18555,18154,17754,17353,16953,16557,16160,15764,15367,14971,14574,14177,13781,13384,12987,12658,12330,12001,11673,11344,11052,10761,10469,10178,9886,9622,9358,9093,8829,8565,8319,8072,7826,7579,7333,7108,6883,6657,6432,6207
6213,"Nanyo-shi, Yamagata","山形県 南陽市",36682,36775,36868,36960,37053,37146,37112,37078,37045,37011,36977,36944,36910,36877,36843,36810,36686,36562,36439,36315,36191,35991,35791,35590,35390,35190,34884,34577,34271,33964,33658,33383,33109,32834,32560,32285,31912,31539,31166,30793,30420,29980,29540,29101,28661,28221,27861,27500,27140,26779,26419,26061,25703,25344,24986,24628,24273,23917,23562,23206,22851,22503,22155,21806,21458,21110,20766,20422,20078,19734,19390
6301,"Higashimurayama-gun, Yamanobe-machi, Yamagata","山形県 東村山郡 山辺町",14281,14299,14316,14334,14351,14369,14498,14628,14757,14887,15016,15084,15152,15221,15289,15357,15388,15419,15450,15481,15512,15493,15473,15454,15434,15415,15360,15305,15249,15194,15139,14985,14831,14677,14523,14369,14240,14111,13983,13854,13725,13568,13411,13254,13097,12940,12782,12623,12465,12306,12148,11992,11836,11681,11525,11369,11212,11054,10897,10739,10582,10423,10264,10105,9946,9787,9625,9463,9302,9140,8978
6302,"Higashimurayama-gun, Nakayama-machi, Yamagata","山形県 東村山郡 中山町",11624,11674,11724,11773,11823,11873,11853,11833,11813,11793,11773,11896,12020,12143,12267,12390,12427,12463,12500,12536,12573,12563,12553,12543,12533,12523,12421,12320,12218,12117,12015,11885,11754,11624,11493,11363,11240,11116,10993,10869,10746,10596,10446,10295,10145,9995,9849,9704,9558,9413,9267,9124,8980,8837,8693,8550,8407,8264,8121,7978,7835,7693,7551,7409,7267,7125,6983,6842,6700,6559,6417
